npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
2056487713,CORUZZI,MARILYN,SITKA,AK,Internal Medicine,S,ROPINIROLE HCL,ROPINIROLE HCL,"",11,11.0,330,61.14,"",*,11,"",11.0,330,61.14,= 45.0
-1925472502,ARNOLD,THOMAS,CORDOVA,TN,Neurology,S,ROPINIROLE HCL,ROPINIROLE HCL,13,44,94.0,2818,1845.82,"",#,"",#,"","","",= 41.0
-1945690490,CHUN,CHRISTOPHER,BURLESON,TX,Interventional Pain Management,S,OXYCONTIN,OXYCODONE HCL,12,26,26.0,780,17898.49,"",#,"",#,"","","",= 47.0
-1612451482,ALLEN,MICHELLE,SAN FRANCISCO,CA,Internal Medicine,S,VENTOLIN HFA,ALBUTEROL SULFATE,11,36,38.3,745,1325.16,"",#,"",#,"","","",= 34.0
-1359794703,DEAN,JACOB,FAIRBORN,OH,Family Practice,S,COLESTIPOL HCL,COLESTIPOL HCL,"",16,20.0,600,782.56,"",*,16,"",20.0,600,782.56,= 49.0
2147242820,BRYANT,LAUREL,OCALA,FL,Nurse Practitioner,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,15,41,99.0,2884,159.36,"",#,"",#,"","","",= 50.0
2147306443,GALLO,RICHARD,FORT LEE,NJ,Internal Medicine,S,BISOPROLOL-HYDROCHLOROTHIAZIDE,BISOPROL/HYDROCHLOROTHIAZIDE,"",17,51.0,1530,850.87,"",*,17,"",51.0,1530,850.87,= 44.0
-1723468851,ORMISTON,THOMAS,DAVIS,CA,Family Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,31,130,152.0,4050,5504.32,"",#,112,"",134.0,3662,4935.47,= 51.0
-1299253548,ROGGEN,DAVID,PIKESVILLE,MD,Internal Medicine,S,OXYCODONE HCL,OXYCODONE HCL,"",39,42.0,875,699.04,"",*,25,"",28.0,618,538.32,= 51.0
-2117384450,DIAZ,AGUSTIN,WEST NEW YORK,NJ,Internal Medicine,S,AZITHROMYCIN,AZITHROMYCIN,115,148,148.0,781,1001.53,103,"",135,"",135.0,715,903.08,= 48.0
-2006236317,SCHEIB,JAMES,SANTA BARBARA,CA,Family Practice,S,AZITHROMYCIN,AZITHROMYCIN,"",11,11.0,56,85.03,"",*,11,"",11.0,56,85.03,= 32.0
-1309011153,SWENTON,JEAN,CROWN POINT,IN,Nurse Practitioner,S,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,"",11,20.0,600,3793.55,"",*,11,"",20.0,600,3793.55,= 48.0
-1844729836,AGARWAL,ANIL,MIAMISBURG,OH,Family Practice,S,METFORMIN HCL ER,METFORMIN HCL,24,109,230.6,6917,6898.86,"",#,94,"",205.6,6167,6851.49,= 52.0
-2097221532,TROY,LINDA,SARDIS,MS,Nurse Practitioner,S,LANSOPRAZOLE,LANSOPRAZOLE,"",13,13.0,390,246.88,0,"",0,"",0.0,0,0.0,= 53.0
-2137555032,KAZMIERSKI,DANIEL,SCRANTON,PA,Family Practice,S,CLOTRIMAZOLE,CLOTRIMAZOLE,"",42,42.0,239,1089.8,0,"",0,"",0.0,0,0.0,= 54.0
-1612263070,MAMOU,DANY,STURGIS,MI,Family Practice,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",37,75.0,2246,482.68,"",#,"",#,"","","",= 43.0
-1359463855,FARCHIONE,MADELINE,SYRACUSE,NY,Physician Assistant,S,LEVOFLOXACIN,LEVOFLOXACIN,24,24,24.0,110,85.97,"",#,"",#,"","","",= 49.0
-1580972591,TIGHE,CONNIE,PINEHURST,NC,Nurse Practitioner,S,ALPRAZOLAM,ALPRAZOLAM,16,20,20.0,96,67.36,"",#,"",#,"","","",= 40.0
-1703277348,SEIFERT,MICHAEL,MYERSTOWN,PA,Physician Assistant,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,"",15,15.0,219,95.35,"",*,15,"",15.0,219,95.35,= 42.0
-2016423242,AJARADDER,VIDYA,GREENVILLE,SC,Internal Medicine,S,PREDNISONE,PREDNISONE,18,22,22.0,132,54.3,"",#,"",#,"","","",= 38.0
-1763758346,STOREY,CASSANDRA,EMPORIA,VA,Physician Assistant,S,NAMENDA XR,MEMANTINE HCL,"",12,14.0,420,4978.12,"",*,12,"",14.0,420,4978.12,= 52.0
-1753467700,SIDDIQI,SHAFI,LAKE ELSINORE,CA,General Practice,T,CLONAZEPAM,CLONAZEPAM,"",12,12.0,359,101.01,0,"",0,"",0.0,0,0.0,= 45.0
-1642691252,RUVINSKY,KLAUDIYA,BROOKLYN,NY,Internal Medicine,S,LIALDA,MESALAMINE,"",12,12.0,360,8612.85,"",*,12,"",12.0,360,8612.85,= 47.0
-2107022531,LIANG,JACK,LOMA LINDA,CA,Family Practice,S,QVAR,BECLOMETHASONE DIPROPIONATE,"",11,24.3,730,1364.25,"",*,11,"",24.3,730,1364.25,= 46.0
-1309359800,MENCIA,ANDRES,OAKLAND PARK,FL,Geriatric Medicine,S,JALYN,DUTASTERIDE/TAMSULOSIN HCL,"",16,18.0,540,3012.66,"",*,16,"",18.0,540,3012.66,= 39.0
2066441526,KASTENBERG,CHARLES,LUMBERTON,NJ,Family Practice,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,36,116,260.0,7739,1877.92,"",#,"",#,"","","",= 34.0
-1743595057,BURNIKEL,BRIAN,GREENVILLE,SC,Orthopedic Surgery,S,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,"",11,11.0,269,47.25,"",*,"",*,"","","",= 32.0
-1996049597,COOPER,ROBERT,MEDWAY,MA,Family Practice,S,CLARITHROMYCIN,CLARITHROMYCIN,36,55,55.0,583,2195.25,"",#,40,"",40.0,427,1565.63,= 34.0
-1693215483,SCHWARZENBERG,MICHAEL,KINGWOOD,WV,Family Practice,S,OXYCODONE HCL,OXYCODONE HCL,11,80,88.0,2423,2481.24,"",*,67,"",75.0,2093,2333.67,= 50.0
-2117216182,FERGUSON,FRANCES,NEWTON,GA,Internal Medicine,S,SODIUM CHLORIDE,SODIUM CHLORIDE 0.45 %,"",12,12.0,14,136.18,"",#,"",#,"","","",= 33.0
-2026542586,ALIA,JOSEPH,TEMPE,AZ,Family Practice,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,12,62,79.0,2370,1159.88,"",#,"",#,"","","",= 48.0
-1996069601,CHANG,STEVE,NEW BERLIN,WI,Internal Medicine,S,BUSPIRONE HCL,BUSPIRONE HCL,31,180,188.1,5217,2350.3,"",#,159,"",167.1,4610,2154.4,= 44.0
-1965778364,ELAM,JIM,SPRINGFIELD,MO,Family Practice,S,TRAZODONE HCL,TRAZODONE HCL,37,163,236.0,7080,1083.01,"",#,110,"",167.0,5010,729.29,= 41.0
-1400170072,MACKIE,ROBERT,SAULT SAINTE MARIE,MI,Family Practice,S,LEVETIRACETAM,LEVETIRACETAM,"",78,78.0,2040,4097.95,"",*,35,"",35.0,1016,1052.72,= 40.0
-2056549165,IRVINE,JESSICA,RONCEVERTE,WV,Family Practice,S,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,"",13,13.0,370,120.69,"",#,"",#,"","","",= 41.0
-1763911508,ALI,SYED,BOONVILLE,IN,Internal Medicine,S,OMEPRAZOLE,OMEPRAZOLE,54,395,509.3,12733,4071.99,43,"",322,"",416.3,10273,2909.29,= 52.0
-1915323957,HERNANDEZ,MIGUEL,MODESTO,CA,Family Practice,S,CRESTOR,ROSUVASTATIN CALCIUM,"",15,15.0,226,2078.96,"",*,15,"",15.0,226,2078.96,= 47.0
-1470655218,VO,CHRISTINE,RIVERSIDE,CA,General Practice,S,VALACYCLOVIR,VALACYCLOVIR HCL,11,11,11.0,81,342.69,"",*,"",*,"","","",= 36.0
-1703330579,JORDAN,MARIA,LA JARA,CO,Nurse Practitioner,S,DIAZEPAM,DIAZEPAM,"",14,14.0,420,52.42,"",*,"",*,"","","",= 46.0
-1915455982,HAMZEI,ALI,ENCINITAS,CA,Clinical Cardiatric Electrophysiology,S,WARFARIN SODIUM,WARFARIN SODIUM,22,55,148.9,4467,1067.56,22,"",55,"",148.9,4467,1067.56,= 45.0
-1460780875,THILL,JAMES,MARINETTE,WI,Family Practice,S,RISPERIDONE,RISPERIDONE,"",20,20.3,578,295.63,"",*,20,"",20.3,578,295.63,= 50.0
2046304862,MOUNCE,KERI,TIPTON,IA,Family Practice,S,VENTOLIN HFA,ALBUTEROL SULFATE,23,41,43.8,974,2452.56,"",#,28,"",30.8,714,1775.53,= 31.0
-1369642844,BRAMMER,STEPHANIE,IMPERIAL,CA,Physician Assistant,S,AZITHROMYCIN,AZITHROMYCIN,21,21,21.0,106,119.01,"",#,"",#,"","","",= 38.0
-2107308329,YU,NANCY,LAS VEGAS,NV,Internal Medicine,S,BENAZEPRIL HCL,BENAZEPRIL HCL,"",34,92.0,2760,401.68,"",*,34,"",92.0,2760,401.68,= 36.0
-1662924874,LAWRASON,JOCK,MIDDLEBURY,CT,Pulmonary Disease,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,"",17,23.0,690,91.29,"",*,17,"",23.0,690,91.29,= 53.0
-2107158774,KENNEDY,JOHN,GREENVILLE,SC,Dentist,T,AMOXICILLIN,AMOXICILLIN,13,14,14.0,74,46.03,"",*,"",*,"","","",= 45.0
2046511812,NG,JUDY,NEW YORK,NY,Physician Assistant,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,15,16,16.0,82,101.02,15,"",16,"",16.0,82,101.02,= 47.0
-1470929555,SCHINGLER,ROBERT,LOS OSOS,CA,Internal Medicine,S,WARFARIN SODIUM,WARFARIN SODIUM,38,241,391.2,10336,4309.27,"",#,228,"",378.2,9946,4239.1,= 32.0
2056324906,YURYEV-GOLGER,INNA,BROOKLYN,NY,Psychiatry,S,RISPERIDONE,RISPERIDONE,28,215,229.0,6831,3119.66,"",#,157,"",157.0,4671,1233.56,= 50.0
-1501201578,STAMPER,GREGORY,WILLISTON,FL,Internal Medicine,S,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,"",19,56.0,1680,246.15,"",*,19,"",56.0,1680,246.15,= 47.0
-1450670219,DEMARCAIDA,JOY,MANCHESTER,CT,Neurology,S,LEVETIRACETAM,LEVETIRACETAM,49,226,338.0,10083,6397.14,27,"",137,"",207.0,6172,4203.93,= 54.0
-1521455485,YOST,MONIQUE,LEWES,DE,Internal Medicine,S,FENTANYL,FENTANYL,"",17,17.0,492,1689.73,"",#,"",#,"","","",= 41.0
-1783921289,NGUYEN,BRITNEY,ANAHEIM,CA,Nurse Practitioner,S,LISINOPRIL,LISINOPRIL,24,67,158.9,4766,743.46,"",#,56,"",131.4,3941,635.06,= 46.0
-1410111181,MCGREE,KATHREN,BUTTE,MT,Family Practice,S,VENLAFAXINE HCL ER,VENLAFAXINE HCL,"",24,36.0,1080,307.61,"",#,"",#,"","","",= 51.0
-1844673792,SABA,MARJAN,INGLEWOOD,CA,Family Practice,S,METFORMIN HCL,METFORMIN HCL,40,158,296.1,8882,1264.74,"",#,121,"",233.0,6990,985.75,= 42.0
-1400060711,MATACIA,GINA,CINCINNATI,OH,Hematology-Oncology,S,HYDROXYUREA,HYDROXYUREA,"",27,37.2,1083,780.05,"",*,27,"",37.2,1083,780.05,= 35.0
2086839287,KOLBIE,KIRKLAND,DUBLIN,GA,Family Practice,S,HYDROXYZINE HCL,HYDROXYZINE HCL,"",13,13.0,390,100.96,"",#,"",#,"","","",= 46.0
2086695822,COCCIA,CHRISTOPHER,CULLMAN,AL,Family Practice,S,NABUMETONE,NABUMETONE,"",22,30.0,900,327.65,"",*,22,"",30.0,900,327.65,= 52.0
-1794129098,BOWLEY,SONDI,KOKOMO,IN,Family Practice,S,FENOFIBRATE,"FENOFIBRATE,MICRONIZED",12,40,110.0,3300,13452.4,"",#,"",#,"","","",= 43.0
2046455489,LAM,HARRY,LOS ANGELES,CA,Internal Medicine,S,RANITIDINE HCL,RANITIDINE HCL,"",11,32.0,960,259.47,"",*,11,"",32.0,960,259.47,= 54.0
-1430460724,MIROW,YUAN,PHILADELPHIA,PA,Internal Medicine,S,AZELASTINE HCL,AZELASTINE HCL,"",12,12.0,360,527.52,"",*,"",*,"","","",= 41.0
-1420415540,MALIK,RAJESH,FLORENCE,SC,Clinical Cardiatric Electrophysiology,S,FUROSEMIDE,FUROSEMIDE,25,74,118.0,3520,358.29,"",#,61,"",105.0,3150,310.75,= 49.0
-1349577895,ARMET,MICHELE,SANTA BARBARA,CA,Internal Medicine,S,XARELTO,RIVAROXABAN,22,103,103.0,1798,24372.03,"",#,"",#,"","","",= 33.0
-1713344999,RICHIE,BRADLEY,RIVERSIDE,CA,Family Practice,S,DIGOXIN,DIGOXIN,"",15,50.0,1500,2163.67,"",*,15,"",50.0,1500,2163.67,= 50.0
-1693939611,DAVIES,CATHERINE,WILLIAMSBURG,VA,Family Practice,S,BENICAR HCT,OLMESARTAN/HYDROCHLOROTHIAZIDE,"",13,17.0,510,3757.22,"",*,13,"",17.0,510,3757.22,= 53.0
-1652627595,SWOFFORD,TIMOTHY,ROYSE CITY,TX,Family Practice,S,AZITHROMYCIN,AZITHROMYCIN,12,12,12.0,60,69.01,"",*,"",*,"","","",= 48.0
-2016159532,STEPHEN,MICHAEL,HOUSTON,TX,Cardiovascular Disease (Cardiology),S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,11,44,78.0,2340,370.9,11,"",44,"",78.0,2340,370.9,= 44.0
-1884014876,MAPLE,SEEMA,GRASS VALLEY,CA,Family Practice,S,VENLAFAXINE HCL ER,VENLAFAXINE HCL,"",23,25.0,750,261.13,"",*,11,"",13.0,390,141.96,= 48.0
-1571662963,SAWIRIS,NADER,UPLAND,CA,Pain Management,S,DIAZEPAM,DIAZEPAM,"",11,11.0,71,34.32,"",*,"",*,"","","",= 34.0
-1672883028,KHAYAT,AHMAD,MARINETTE,WI,Critical Care (Intensivists),S,STIOLTO RESPIMAT,TIOTROPIUM BR/OLODATEROL HCL,"",14,14.0,420,4551.59,"",*,"",*,"","","",= 42.0
-1581010196,MCCURDY,RICHARD,MEDIA,PA,Cardiovascular Disease (Cardiology),S,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,"",19,57.0,1710,281.76,"",*,19,"",57.0,1710,281.76,= 44.0
2036192647,MASLEN,DAVID,MILWAUKIE,OR,Internal Medicine,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,50,63,66.0,1280,1325.0,"",#,"",#,"","","",= 33.0
-2046658734,THOMPSON,LESLIE,EVANSVILLE,IN,Nurse Practitioner,S,ELMIRON,PENTOSAN POLYSULFATE SODIUM,"",13,15.0,450,7314.57,"",*,"",*,"","","",= 50.0
2026266304,MANUEL,MAURICIO,HUNT VALLEY,MD,Physician Assistant,S,LIDOCAINE,LIDOCAINE,"",27,32.5,880,10404.84,"",*,"",*,"","","",= 47.0
-1794815670,SHREVE,TIFFANY,BOONE,NC,Nurse Practitioner,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",21,25.0,750,247.75,"",*,"",*,"","","",= 44.0
-1884155555,CUMMINGS,CHARLES,FALL RIVER,MA,Family Practice,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,21,134,181.0,5378,2196.11,"",#,"",#,"","","",= 50.0
-1590981716,PATEL,DIPESH,MACON,GA,Family Practice,S,LANSOPRAZOLE,LANSOPRAZOLE,"",15,23.0,690,613.88,"",*,15,"",23.0,690,613.88,= 51.0
2076582394,MATHUR,RADHIKA,KANSAS CITY,MO,Internal Medicine,S,DIAZEPAM,DIAZEPAM,20,98,99.0,2790,481.56,"",#,81,"",82.0,2280,418.73,= 35.0
-1400002266,VO,TIEN,EL CENTRO,CA,Internal Medicine,S,DUTASTERIDE,DUTASTERIDE,21,163,173.2,5152,6629.86,"",#,"",#,"","","",= 32.0
-1490083869,TAMINGER,DAVID,MIDLOTHIAN,VA,Family Practice,S,VALACYCLOVIR,VALACYCLOVIR HCL,"",11,11.0,50,180.16,"",*,11,"",11.0,50,180.16,= 32.0
-1581057304,FAZLANI,NAVEED,GREENSBURG,IN,Internal Medicine,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,42,120,189.0,5670,546.72,"",#,109,"",178.0,5340,517.95,= 32.0
-2046584177,ARDIS,JANITA,OKLAHOMA CITY,OK,Psychiatry,S,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,"",22,30.0,900,445.95,"",*,22,"",30.0,900,445.95,= 35.0
-1571880218,LANGSTON,THOMAS,HARRISON,AR,Family Practice,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,"",21,21.0,599,918.83,"",*,21,"",21.0,599,918.83,= 54.0
-2016325440,ROBERSON,SARAH,MEDFORD,OR,Nurse Practitioner,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,"",11,11.0,330,285.67,0,"",0,"",0.0,0,0.0,= 36.0
-1400070262,BANKER,DIPESH,NORTH LAS VEGAS,NV,Gastroenterology,S,RANITIDINE HCL,RANITIDINE HCL,11,30,52.0,1560,1141.32,"",#,"",#,"","","",= 33.0
-1915111189,STONE,BRANDON,COLUMBIA,SC,Radiation Oncology,S,OXYCODONE HCL,OXYCODONE HCL,11,16,16.0,229,719.54,"",#,"",#,"","","",= 44.0
-1783131220,LIU,MEIHWA,FORT WORTH,TX,Nurse Practitioner,S,NEXIUM,ESOMEPRAZOLE MAGNESIUM,"",24,62.6,1878,20830.19,"",#,"",#,"","","",= 36.0
-1450695827,WHITFIELD,DONNA,DAHLONEGA,GA,Internal Medicine,S,DICLOFENAC SODIUM,DICLOFENAC SODIUM,"",11,21.5,620,329.19,"",*,"",*,"","","",= 46.0
-1854806434,ESTERBROOK,BETH,EPHRATA,PA,Internal Medicine,S,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,"",22,55.0,1650,243.22,"",*,22,"",55.0,1650,243.22,= 35.0
-1440592870,SURLES,CARLES,BARTLETT,TN,Gastroenterology,S,HARVONI,LEDIPASVIR/SOFOSBUVIR,"",14,14.0,392,443730.3,0,"",0,"",0.0,0,0.0,= 32.0
-1713153705,ORLOWSKI,KRISSA,PUYALLUP,WA,Physician Assistant,S,METHYLPREDNISOLONE,METHYLPREDNISOLONE,17,21,21.0,127,327.52,"",#,"",#,"","","",= 39.0
-1551690496,LATHI,ELLEN,WELLESLEY,MA,Neurology,S,DILANTIN,PHENYTOIN SODIUM EXTENDED,"",13,13.0,390,1462.93,0,"",0,"",0.0,0,0.0,= 53.0
-2086838635,KREBSBACH,KATHERINE,MISSOULA,MT,Osteopathic Manipulative Medicine,S,TOPIRAMATE,TOPIRAMATE,"",20,24.2,709,170.61,"",*,"",*,"","","",= 41.0
-1733516353,LIRIO,STEPHANIE,SARASOTA,FL,Psychiatry,S,CLONAZEPAM,CLONAZEPAM,"",49,55.0,1650,328.12,"",*,18,"",24.0,720,254.3,= 51.0
-1884112729,PARKER,BILL,NEWTON,NC,Family Practice,S,FOSINOPRIL SODIUM,FOSINOPRIL SODIUM,"",39,47.0,1410,252.15,"",*,39,"",47.0,1410,252.15,= 37.0
-2016211771,OKAI,ANNETTE,DALLAS,TX,Neurology,S,LORAZEPAM,LORAZEPAM,"",13,13.0,326,73.88,"",*,"",*,"","","",= 40.0
-1773682731,SMITH,NICOLE,OSCEOLA,WI,Family Practice,S,LORAZEPAM,LORAZEPAM,"",18,23.3,622,106.16,"",#,"",#,"","","",= 52.0
-1804245116,PERRY,EVAN,HYANNIS,MA,Physician Assistant,S,AMOXICILLIN,AMOXICILLIN,12,16,16.0,36,49.61,12,"",16,"",16.0,36,49.61,= 38.0
2086978145,LOVASCO,SIMON-ALEXANDRE,TAYLOR MILL,KY,Family Practice,S,BUPROPION HCL,BUPROPION HCL,"",16,16.0,480,416.71,0,"",0,"",0.0,0,0.0,= 47.0
-1309204648,CHERENEK RANDALL,YEIDHIT,NORTH FORT MYERS,FL,Physician Assistant,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,19,42,122.0,3644,1452.79,"",#,"",#,"","","",= 50.0
-1430504679,CARRINGTON,DEAN,ARLINGTON,TX,Internal Medicine,S,METHYLPREDNISOLONE,METHYLPREDNISOLONE,19,21,21.0,141,283.49,"",#,"",#,"","","",= 45.0
-1652612094,YALAMANCHILI,PRASHANTHI,WALNUT CREEK,CA,Family Practice,S,VALSARTAN,VALSARTAN,"",15,37.0,1110,700.58,"",*,15,"",37.0,1110,700.58,= 51.0
-2127555397,DERENZI,PAUL,MOUNTAIN LAKES,NJ,Cardiovascular Disease (Cardiology),S,WARFARIN SODIUM,WARFARIN SODIUM,38,174,362.5,10210,2050.96,"",#,"",#,"","","",= 33.0
-2026476296,TAPP,SHEILA,HAMPTON,VA,Internal Medicine,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,12,65,95.0,2850,1841.25,"",*,44,"",58.0,1740,874.44,= 32.0
-1864789834,LANDERS,SARAH,KANSAS CITY,KS,Anesthesiology,S,MORPHINE SULFATE ER,MORPHINE SULFATE,18,148,148.0,4296,7125.14,"",*,"",*,"","","",= 53.0
-1612442943,MOUA,TENG,ROCHESTER,MN,Pulmonary Disease,S,SULFAMETHOXAZOLE-TRIMETHOPRIM,SULFAMETHOXAZOLE/TRIMETHOPRIM,"",13,19.1,513,86.82,"",*,13,"",19.1,513,86.82,= 44.0
-1389102184,WEIKART,KEVIN,O FALLON,MO,Internal Medicine,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG","",17,40.2,1201,21348.3,"",*,17,"",40.2,1201,21348.3,= 48.0
-2117324191,PETRISIN,KAREN,BETHEL PARK,PA,Physician Assistant,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,59,250,374.0,11204,3708.94,44,"",154,"",268.0,8024,2666.11,= 40.0
-2016328442,SMEDLEY,BERNA,HOT SPRINGS VILLAGE,AR,Nurse Practitioner,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",17,29.0,870,192.44,"",*,17,"",29.0,870,192.44,= 54.0
-1794175164,ACHEBE,CHIDI,JAMAICA PLAIN,MA,Internal Medicine,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,"",31,47.0,1410,342.55,"",*,11,"",19.0,570,173.96,= 41.0
2137180361,SMITH,GREGORY,DES MOINES,IA,Internal Medicine,S,EXELON,RIVASTIGMINE,"",14,14.0,420,7488.66,"",*,14,"",14.0,420,7488.66,= 32.0
-1460779043,HACK,VICKI,OAKES,ND,Physician Assistant,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,21,117,152.0,4529,1887.35,"",#,106,"",141.0,4215,1717.3,= 32.0
-1490143277,LUSH,DAVID,BALA CYNWYD,PA,Internal Medicine,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,39,174,307.0,9190,2338.28,"",#,128,"",239.0,7150,1963.74,= 52.0
-1378975276,VALENTI,MATTEO,LIVONIA,MI,Internal Medicine,S,ALLOPURINOL,ALLOPURINOL,"",28,48.0,1440,387.11,"",#,"",#,"","","",= 45.0
-1410937470,SLOAN,KRISTI,TOPEKA,KS,Nurse Practitioner,S,ATENOLOL,ATENOLOL,"",15,45.0,1350,132.74,"",#,"",#,"","","",= 41.0
-1985019973,KALRA,MAHENDRA,RICHMOND,IN,Internal Medicine,S,RIVASTIGMINE,RIVASTIGMINE,"",52,52.0,1560,18524.79,"",#,"",#,"","","",= 55.0
2026078024,KAPLAN,JONATHAN,PAWTUCKET,RI,Optometry,S,OLOPATADINE HCL,OLOPATADINE HCL,"",15,15.0,308,1775.65,"",*,15,"",15.0,308,1775.65,= 46.0
-1834225622,SAINI,RAVINDER,ISLAND LAKE,IL,Nurse Practitioner,S,RESTASIS,CYCLOSPORINE,"",14,14.0,210,3305.68,0,"",0,"",0.0,0,0.0,= 44.0
-1591797138,BOONE,ALICIA,PHOENIX,AZ,Internal Medicine,S,WARFARIN SODIUM,WARFARIN SODIUM,"",32,60.0,1800,468.93,"",*,20,"",48.0,1440,320.88,= 40.0
-1450602718,BEG,MIRZA,DETROIT,MI,Family Practice,S,TRAZODONE HCL,TRAZODONE HCL,19,93,95.1,2592,849.78,"",#,"",#,"","","",= 37.0
2056376362,UNDERWOOD,MICHAEL,KNOXVILLE,TN,Cardiovascular Disease (Cardiology),S,SOTALOL AF,SOTALOL HCL,"",12,12.0,360,232.68,"",*,12,"",12.0,360,232.68,= 43.0
2036520706,BUSH,DEBORAH,DUNKIRK,NY,Nurse Practitioner,S,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,35,64,84.0,2520,860.95,19,"",35,"",41.0,1230,448.69,= 43.0
-1652624335,CRAVEN,BRANDON,WINSTON SALEM,NC,Urology,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,40,42,42.0,189,233.66,"",#,"",#,"","","",= 33.0
-1410267189,SEWELL,CHRISTOPHER,JAMESTOWN,TN,Family Practice,S,NITROSTAT,NITROGLYCERIN,25,35,35.0,422,877.48,"",#,"",#,"","","",= 50.0
-1592255241,YAMBO,EDWARDO,DEER PARK,NY,Family Practice,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,"",21,33.0,990,3619.49,"",#,"",#,"","","",= 43.0
-1803978045,WOODWARD,DERRICK,LA CROSSE,WI,Family Practice,S,NYSTOP,NYSTATIN,"",28,28.0,262,725.37,"",#,"",#,"","","",= 53.0
-1985089313,VORYS,ANN,BALTIMORE,MD,Infectious Disease,S,GABAPENTIN,GABAPENTIN,"",17,17.0,510,747.22,"",*,17,"",17.0,510,747.22,= 45.0
-2107129238,LOCKWOOD,STEPHEN,LA JOLLA,CA,Oral Surgery (Dentists only),S,AMOXICILLIN,AMOXICILLIN,13,15,15.0,72,59.82,13,"",15,"",15.0,72,59.82,= 43.0
-1440625845,EL-KHATIB,OSAMAH,NORTH PORT,FL,Internal Medicine,S,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,"",24,24.0,720,780.88,"",*,12,"",12.0,360,443.39,= 35.0
-1571879418,TOOMEY,KATHLEEN,SOMERVILLE,NJ,Hematology-Oncology,S,HYDROMORPHONE HCL,HYDROMORPHONE HCL,"",29,29.0,506,1027.81,"",*,15,"",15.0,216,368.19,= 32.0
-2127469315,BANERJEE,PUSHPENDU,LA JOLLA,CA,Hematology-Oncology,S,XARELTO,RIVAROXABAN,"",29,49.0,1470,15277.23,"",*,29,"",49.0,1470,15277.23,= 51.0
-2137624901,SAJEDI,EBRAHIM,SANTA MONICA,CA,Internal Medicine,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,14,45,95.1,2852,707.63,14,"",45,"",95.1,2852,707.63,= 32.0
-1622192734,BEAN,DEE,MONAHANS,TX,Physician Assistant,S,METFORMIN HCL,METFORMIN HCL,28,113,219.0,6570,817.24,"",#,97,"",193.0,5790,725.24,= 41.0
-1592242462,AGIUS,YVONNE,REPUBLIC,MO,Family Practice,S,OMEPRAZOLE,OMEPRAZOLE,"",62,72.0,2013,337.95,"",*,37,"",41.0,1083,221.79,= 41.0
